"","Job","Job_partner","Household_size","Education","Education_partner","Edu_diff","Dad_Edu","Mum_Edu","Parents_gap","Parents_gap_cat","emp14Father","emp14Mother","emp14Diff","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","gndr10","gndr11","gndr12","gndr13","gndr14","gndr15","Gender_share","Approval","Interfere","Female","Immigrant","Age","Age_sq","Domicile","Maritalstatus","Child","Minority","Country","Income","Income_sq","Interviewe_Female","Job_diff","Unemployed","Unemployed_partner","Housework_partner","Employment_partner","Trust","Religiosity","weight","Vignette_gender"
"7198",49.87,24.09,5,2,4,-2,1,1,0,"Equal",2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.4,1,0,2,1,54,2916,5,1,3,2,"IE",10,100,1,25.78,0,0,0,1,7,5,0.398022733933592,0
"7199",NA,NA,2,2,2,0,2,2,0,"Equal",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,2,1,74,5476,4,1,2,2,"AT",3,9,1,NA,0,0,0,NA,5,7,0.330760439002006,0
"7200",NA,NA,4,4,4,0,4,4,0,"Equal",1,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0.625,2,0,2,1,46,2116,3,1,2,2,"HU",NA,NA,1,NA,0,0,0,1,6,5,0.61809356148805,0
"7201",44,21.67,4,3,3,0,2,3,-1,"Mother more",1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,2,49,2401,1,1,2,2,"CZ",7,49,1,22.33,0,0,0,1,7,7,0.345083101437285,1
"7202",58.45,32.49,4,4,2,2,2,5,-3,"Mother more",1,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0.625,2,0,2,1,38,1444,1,1,2,2,"EE",8,64,0,25.96,0,0,0,1,5,2,0.057953676225018,1
"7203",42.78,NA,2,4,4,0,2,2,0,"Equal",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,2,1,65,4225,4,1,1,2,"BG",NA,NA,1,NA,0,0,0,NA,0,8,0.16318975333216,1
"7204",53.28,25,3,6,6,0,NA,NA,NA,NA,4,4,NA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,2,2,40,1600,4,3,1,2,"SI",10,100,0,28.28,0,0,0,1,1,1,0.133247572,1
"7205",57,43.53,5,6,4,2,3,1,2,"Father more",2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.4,1,0,2,1,35,1225,5,1,3,2,"FR",3,9,0,13.47,0,0,0,2,5,0,3.11264256942063,1
"7206",21.67,34.1,3,2,2,0,4,5,-1,"Mother more",2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,2,1,19,361,1,3,1,2,"GB",4,16,0,-12.43,0,0,0,2,5,0,2.51466945677532,1
"7207",45.13,35.52,4,3,3,0,3,3,0,"Equal",1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,4,0,2,1,40,1600,1,1,2,2,"DE",9,81,0,9.61,0,0,0,1,5,0,3.03572368021592,1
"7208",55,NA,2,5,4,1,1,1,0,"Equal",2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,74,5476,3,1,1,2,"FI",6,36,1,NA,0,0,0,NA,3,7,0.263402051,0
"7209",58.45,50,3,6,6,0,4,5,-1,"Mother more",4,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,2,1,37,1369,1,1,1,2,"RS",9,81,1,8.45,0,0,0,1,1,2,0.264032615959383,1
"7210",20,NA,2,2,2,0,2,2,0,"Equal",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,1,55,3025,1,1,1,2,"AT",4,16,1,NA,0,0,0,NA,4,4,0.358200071393128,0
"7211",69.4,51,5,7,7,0,5,3,2,"Father more",2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.4,1,0,2,1,39,1521,4,1,3,1,"CH",8,64,1,18.4,0,0,0,1,2,3,0.467903696,0
"7212",42.09,NA,2,7,7,0,5,4,1,"Father more",3,3,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,45,2025,1,5,1,2,"CZ",4,16,1,NA,0,0,0,NA,3,0,0.345083101437285,0
"7213",33,NA,3,3,4,-1,3,3,0,"Equal",1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4,0,1,1,52,2704,3,1,1,2,"HU",6,36,1,NA,0,0,0,1,1,4,0.380099540569942,1
"7214",54.64,54.64,4,5,5,0,5,5,0,"Equal",1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0.75,2,0,1,2,51,2601,2,1,2,2,"IE",6,36,0,0,0,0,0,1,3,7,0.159209099744686,1
"7215",NA,43.53,4,4,2,2,4,4,0,"Equal",1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,2,1,27,729,4,3,2,2,"IE",2,4,1,NA,0,0,0,3,4,5,0.159209099744686,1
"7216",28,29,2,1,5,-4,1,2,-1,"Mother more",2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,58,3364,5,1,4,2,"FI",9,81,1,-1,0,0,0,1,7,8,0.263402051,1
"7217",23.13,NA,3,2,2,0,2,2,0,"Equal",1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,1,68,4624,1,1,3,2,"BG",6,36,0,NA,0,0,0,NA,8,3,0.242624099882004,0
"7218",34,NA,2,2,2,0,1,1,0,"Equal",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,67,4489,4,1,2,2,"CH",NA,NA,0,NA,0,0,0,NA,3,5,0.467903696,0
"7219",32,40.89,2,4,6,-2,3,2,1,"Father more",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,1,42,1764,3,1,NA,2,"HU",5,25,1,-8.89,0,0,0,1,5,5,0.393001810724935,0
"7220",32.49,61.15,3,5,3,2,4,4,0,"Equal",1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,2,1,49,2401,1,1,2,1,"EE",8,64,1,-28.66,0,0,0,2,5,4,0.057953676225018,0
"7221",42,NA,2,2,2,0,2,1,1,"Father more",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,2,1,60,3600,2,1,1,2,"RS",3,9,1,NA,0,0,0,NA,5,9,0.264032615959383,0
"7222",30.76,54.05,6,3,6,-3,5,3,2,"Father more",2,3,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0.75,3,0,1,1,44,1936,5,1,4,2,"NL",8,64,1,-23.29,0,0,1,1,4,8,0.859629512544191,1
"7223",62.28,54,2,6,7,-1,4,2,2,"Father more",2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,1,54,2916,3,1,2,2,"BE",8,64,0,8.28,0,0,0,1,7,8,0.534258130311558,1
"7224",42.78,56.79,2,2,7,-5,1,1,0,"Equal",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,2,1,55,3025,5,3,3,2,"FI",NA,NA,1,-14.01,0,0,0,1,8,6,0.263402051,0
"7225",66,32,2,6,5,1,4,5,-1,"Mother more",2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,1,34,1156,1,3,NA,2,"FI",7,49,1,34,0,0,0,1,6,4,0.263402051,0
"7226",44.01,32,3,5,6,-1,5,5,0,"Equal",2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,36,1296,1,1,1,2,"EE",8,64,1,12.01,0,0,0,2,5,0,0.0579086059877404,0
"7227",53.89,34.1,4,5,2,3,NA,6,NA,NA,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,1,41,1681,2,1,2,2,"GB",9,81,1,19.79,0,0,0,2,6,3,2.51466945677532,1
"7228",30,NA,2,1,1,0,1,1,0,"Equal",2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,2,1,73,5329,4,1,2,2,"IT",5,25,1,NA,0,0,0,NA,7,7,1.8929880293001,1
"7229",66,NA,2,7,5,2,5,2,3,"Father more",2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,2,1,68,4624,4,1,2,2,"DE",5,25,1,NA,0,0,0,NA,8,0,3.03572368021592,1
"7230",47,34,4,6,6,0,4,NA,NA,NA,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0.625,1,0,1,1,46,2116,1,1,2,2,"FI",9,81,0,13,0,0,0,1,7,6,0.263402051,1
"7231",43,78.16,2,6,7,-1,4,2,2,"Father more",2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,1,55,3025,2,1,3,2,"IE",9,81,0,-35.16,0,0,0,1,7,6,0.159209099744686,1
"7232",37,29,4,6,3,3,1,1,0,"Equal",1,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,1,1,33,1089,3,3,2,2,"GB",5,25,0,8,0,0,0,1,6,5,2.51466945677532,1
"7233",54.05,33,5,7,3,4,2,3,-1,"Mother more",2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.4,4,0,2,1,26,676,4,1,3,2,"NL",8,64,0,21.05,0,0,0,1,5,9,0.825573512220554,0
"7234",66.84,53.28,4,6,6,0,7,4,3,"Father more",1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,32,1024,1,1,2,2,"EE",10,100,1,13.56,0,0,0,1,3,10,0.0581032906133555,0
"7235",49.65,50.09,4,6,6,0,5,NA,NA,NA,2,NA,NA,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,1,1,41,1681,4,3,2,2,"BE",8,64,0,-0.440000000000005,0,1,1,2,6,3,0.537483352498609,1
"7236",46,26,3,4,4,0,4,4,0,"Equal",1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,56,3136,1,1,2,2,"BG",9,81,1,20,0,0,0,1,4,1,0.262680784365016,0
"7237",38,NA,2,5,3,2,3,3,0,"Equal",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,74,5476,4,1,4,2,"CH",NA,NA,0,NA,0,0,0,NA,8,5,0.467903696,0
"7238",42.15,NA,2,4,3,1,3,3,0,"Equal",1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,69,4761,4,1,2,2,"CZ",4,16,1,NA,0,0,0,NA,8,1,0.345083101437285,0
"7239",62.99,NA,3,7,3,4,6,3,3,"Father more",1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,0,1,1,50,2500,2,1,2,2,"NO",4,16,1,NA,0,0,1,NA,8,5,0.310118637699555,1
"7240",NA,NA,4,7,5,2,3,5,-2,"Mother more",4,3,NA,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0.75,2,0,1,2,34,1156,3,1,2,1,"DE",1,1,0,NA,1,1,0,NA,5,5,3.03572368021592,0
"7241",51,51,3,7,7,0,1,1,0,"Equal",2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,3,0,1,2,31,961,3,1,1,2,"FR",10,100,0,0,0,0,0,2,5,10,3.10595181460622,1
"7242",30.76,NA,3,4,5,-1,3,2,1,"Father more",1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,1,45,2025,1,1,1,2,"RS",5,25,1,NA,0,1,0,NA,0,3,0.395984620422228,0
"7243",31,NA,3,5,5,0,NA,5,NA,NA,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,2,31,961,1,1,1,2,"BE",6,36,1,NA,0,0,1,NA,5,6,0.543138641570438,1
"7244",48.86,58,3,6,7,-1,6,4,2,"Father more",1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,2,0,2,1,43,1849,2,1,1,2,"IE",NA,NA,1,-9.14,0,0,0,1,0,6,0.238813665045154,0
"7245",36,NA,2,5,4,1,7,1,6,"Father more",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,83,6889,3,1,2,2,"BG",3,9,1,NA,0,0,0,NA,10,10,0.26847117787369,0
"7246",34,46,3,7,7,0,4,3,1,"Father more",1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,2,1,39,1521,4,1,1,2,"CZ",9,81,1,-12,0,0,0,2,7,8,0.345083101437285,0
"7247",72,NA,2,4,6,-2,4,2,2,"Father more",3,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,2,2,78,6084,4,1,2,2,"NL",6,36,1,NA,0,0,1,NA,8,8,0.827383198758156,0
"7248",70,49,2,6,6,0,4,6,-2,"Mother more",NA,1,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,28,784,3,3,NA,2,"FI",7,49,1,21,0,0,0,1,3,1,0.263402051,0
"7249",32,NA,2,1,1,0,1,1,0,"Equal",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,1,1,1,86,7396,4,1,2,2,"IT",2,4,1,NA,0,0,0,NA,0,5,1.98332171397809,1
"7250",78.16,NA,5,7,7,0,7,5,2,"Father more",1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0.7,2,0,1,1,42,1764,5,1,3,2,"IE",6,36,1,NA,0,0,1,NA,5,3,0.159209099744686,1
"7251",34,43.53,4,2,2,0,1,NA,NA,NA,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.625,1,0,1,1,58,3364,4,1,6,2,"PL",NA,NA,1,-9.53,0,0,0,2,2,4,2.11550312742779,0
"7252",53.28,NA,4,6,5,1,7,7,0,"Equal",1,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,2,1,27,729,4,3,2,2,"AT",NA,NA,1,NA,0,0,1,1,6,4,0.309066718663954,0
"7253",51,53,2,7,7,0,1,1,0,"Equal",2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,59,3481,1,1,2,2,"FI",NA,NA,1,-2,0,0,0,1,8,7,0.263402051,1
"7254",43.53,NA,2,5,5,0,1,1,0,"Equal",2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,79,6241,5,1,4,2,"FI",6,36,1,NA,0,0,1,NA,5,7,0.263402051,1
"7255",27.37,37.83,3,2,3,-1,2,1,1,"Father more",NA,4,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,52,2704,1,1,2,2,"RS",2,4,1,-10.46,0,0,1,1,3,6,0.396048941408109,0
"7256",47,49,3,2,7,-5,1,1,0,"Equal",4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,1,1,55,3025,1,3,2,2,"FR",10,100,0,-2,0,0,0,1,5,1,2.92954198977224,0
"7257",NA,43.53,6,4,2,2,NA,1,NA,NA,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.416666666666667,1,0,2,1,42,1764,4,1,4,1,"PL",3,9,0,NA,0,0,0,2,7,10,2.21255674279671,1
"7258",43.81,52,3,6,7,-1,1,3,-2,"Mother more",4,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,1,53,2809,2,1,1,2,"DE",10,100,0,-8.19,0,0,0,1,3,1,3.03572368021592,1
"7259",23,25,3,4,3,1,3,NA,NA,NA,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,2,0,2,1,24,576,4,1,1,2,"FR",2,4,1,-2,0,0,0,1,5,0,3.05338986367259,1
"7260",23.79,57,4,3,6,-3,1,2,-1,"Mother more",2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,52,2704,4,1,2,2,"NL",10,100,1,-33.21,0,0,1,1,7,8,0.862798891181024,0
"7261",44,NA,3,1,6,-5,2,2,0,"Equal",4,3,NA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,1,52,2704,1,3,3,2,"IE",NA,NA,0,NA,0,0,0,1,8,7,0.159209099744686,0
"7262",20,33,4,4,4,0,4,4,0,"Equal",1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.375,2,0,2,1,40,1600,3,3,1,2,"FI",6,36,1,-13,1,0,1,1,7,7,0.263402051,0
"7263",25,48.86,2,4,5,-1,1,1,0,"Equal",2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,66,4356,4,1,2,2,"FI",8,64,1,-23.86,0,0,0,1,8,5,0.263402051,0
"7264",54,64,3,7,7,0,1,2,-1,"Mother more",2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,2,1,39,1521,4,3,1,2,"PL",NA,NA,1,-10,0,0,0,1,5,4,2.11550312742779,0
"7265",38.19,49,2,6,6,0,5,4,1,"Father more",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,1,23,529,3,3,NA,2,"NO",4,16,1,-10.81,0,0,0,1,7,0,0.30995485175553,1
"7266",48,NA,4,4,2,2,2,2,0,"Equal",1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,38,1444,3,1,2,2,"IT",3,9,1,NA,0,0,1,NA,4,5,1.9283304156048,1
"7267",46,34,2,5,3,2,5,2,3,"Father more",2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,57,3249,3,1,1,2,"DE",9,81,0,12,0,0,0,1,4,4,3.03572368021592,1
"7268",44,42.09,3,6,5,1,2,1,1,"Father more",1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,3,0,1,1,62,3844,4,1,1,2,"IT",7,49,1,1.91,0,0,0,1,5,7,2.0374728428756,1
"7269",23,53,4,6,6,0,1,5,-4,"Mother more",1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.375,2,0,2,1,33,1089,4,1,2,2,"BE",NA,NA,0,-30,0,0,0,1,7,4,0.540884967243478,1
"7270",NA,47.61,3,6,3,3,3,2,1,"Father more",2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,2,0,2,2,26,676,4,1,1,2,"AT",NA,NA,1,NA,0,0,0,1,3,7,0.257477247712046,1
"7271",45.13,52.36,2,7,7,0,7,7,0,"Equal",NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,48,2304,1,1,1,2,"BG",10,100,0,-7.23,0,0,0,1,3,2,0.334343160554438,1
"7272",53,44,4,4,4,0,3,5,-2,"Mother more",1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.625,0,1,1,1,46,2116,1,1,2,2,"CZ",9,81,1,9,0,0,0,1,6,0,0.69016620287457,1
"7273",39.41,49.87,4,2,5,-3,1,1,0,"Equal",1,NA,NA,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0.625,1,0,1,1,58,3364,4,1,2,2,"IT",5,25,1,-10.46,1,0,0,1,1,3,1.9283304156048,0
"7274",57,NA,2,3,2,1,2,2,0,"Equal",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,4,0,2,1,70,4900,5,1,3,2,"AT",2,4,0,NA,0,0,0,NA,2,8,0.351135566401963,1
"7275",23,50.87,5,2,4,-2,2,2,0,"Equal",1,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0.5,1,0,2,1,NA,NA,1,1,3,2,"CH",NA,NA,0,-27.87,0,0,0,1,0,9,0.467903696,1
"7276",63.19,NA,2,7,5,2,7,7,0,"Equal",1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,1,1,48,2304,1,1,NA,2,"CZ",10,100,1,NA,0,0,1,NA,8,0,0.345083101437285,1
"7277",48.37,NA,2,5,5,0,7,2,5,"Father more",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,68,4624,3,1,4,2,"FR",10,100,1,NA,0,0,0,NA,3,1,3.06636701559691,1
"7278",47,NA,2,7,7,0,5,1,4,"Father more",1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,2,68,4624,4,1,1,2,"GB",9,81,0,NA,0,0,0,NA,2,0,2.51466945677532,1
"7279",55.8,57,3,7,6,1,7,6,1,"Father more",1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,2,1,38,1444,4,4,1,2,"BE",8,64,1,-1.2,0,0,0,1,6,8,0.540884967243478,0
"7280",43.53,NA,2,5,4,1,NA,4,NA,NA,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,2,73,5329,2,1,NA,2,"FI",NA,NA,1,NA,0,0,0,NA,7,10,0.263402051,1
"7281",20,27.62,2,2,4,-2,2,2,0,"Equal",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3,1,2,2,57,3249,4,1,2,NA,"RS",NA,NA,0,-7.62,0,0,0,1,0,NA,0.263680684785685,1
"7282",62.63,42.17,3,6,6,0,2,4,-2,"Mother more",1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,2,0,2,1,45,2025,3,3,1,2,"GB",3,9,1,20.46,0,0,0,2,8,5,2.51466945677532,1
"7283",27.86,34.1,3,2,2,0,1,1,0,"Equal",1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,2,1,27,729,4,1,1,2,"BG",2,4,1,-6.24,0,0,0,1,0,4,0.167660314258037,1
"7284",53,44,3,3,3,0,2,4,-2,"Mother more",1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0,2,1,26,676,3,6,1,2,"CH",4,16,1,9,0,0,0,1,4,5,0.467903696,0
"7285",34,34.01,3,4,3,1,4,4,0,"Equal",1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,2,1,60,3600,3,1,2,2,"CZ",8,64,1,-0.00999999999999801,0,0,0,2,3,1,0.517624663265778,1
"7286",63.18,NA,2,6,3,3,5,4,1,"Father more",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,67,4489,1,1,2,2,"NO",6,36,0,NA,0,0,0,NA,8,1,0.310118637699555,0
"7287",NA,NA,2,1,1,0,1,1,0,"Equal",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3,0,2,1,81,6561,4,1,3,2,"BG",3,9,1,NA,0,0,0,NA,0,3,0.167660281469202,1
"7288",48.37,34,3,5,4,1,3,5,-2,"Mother more",1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,50,2500,4,1,2,2,"CZ",NA,NA,1,14.37,0,0,0,1,7,6,0.517624663265778,1
"7289",20.3,23,3,4,4,0,NA,7,NA,NA,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,35,1225,3,1,1,2,"NO",5,25,1,-2.7,0,0,0,1,1,2,0.309423784881998,1
"7290",32,NA,2,1,1,0,1,1,0,"Equal",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,1,82,6724,5,1,4,2,"IE",3,9,0,NA,0,0,1,NA,3,0,0.159209099744686,0
"7291",21.67,NA,2,3,3,0,2,1,1,"Father more",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,77,5929,4,1,2,2,"RS",4,16,1,NA,0,0,0,NA,0,5,0.26668782189338,0
"7292",45.13,78.01,2,6,6,0,4,4,0,"Equal",1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,35,1225,4,1,NA,1,"RS",6,36,0,-32.88,0,0,0,1,10,0,0.263859567701334,0
"7293",54.17,NA,2,5,4,1,2,2,0,"Equal",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,70,4900,3,1,2,1,"RS",8,64,0,NA,0,0,0,NA,5,3,0.263859567701334,1
"7294",42.78,37.45,3,4,5,-1,5,4,1,"Father more",1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0,2,1,39,1521,3,1,1,2,"BG",6,36,1,5.33,0,0,0,1,5,5,0.222429144881592,1
"7295",48.81,NA,2,5,5,0,3,2,1,"Father more",2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,4,0,2,1,74,5476,4,1,2,2,"CH",5,25,1,NA,0,0,0,NA,6,1,0.467903696,1
"7296",37.87,66,4,3,7,-4,3,3,0,"Equal",1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.375,1,0,2,1,43,1849,3,1,2,2,"CZ",NA,NA,1,-28.13,0,0,0,1,2,0,0.69016620287457,0
"7297",45.94,NA,2,2,1,1,NA,1,NA,NA,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,2,51,2601,2,1,2,2,"SI",3,9,0,NA,0,0,0,NA,4,8,0.133247572,0
"7298",64.51,42.78,4,7,7,0,4,4,0,"Equal",1,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0.625,2,0,1,1,50,2500,2,1,2,1,"CH",10,100,1,21.73,0,0,0,1,10,0,0.467903696,1
"7299",30.28,33,2,4,3,1,2,2,0,"Equal",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,2,1,45,2025,4,1,1,2,"BE",7,49,1,-2.72,0,0,0,1,5,7,0.533303631071537,1
"7300",38,NA,2,5,2,3,1,1,0,"Equal",2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,70,4900,2,1,2,2,"CY",7,49,0,NA,0,0,0,NA,5,9,0.0797228617741586,1
"7301",40.89,32.45,4,6,4,2,5,4,1,"Father more",1,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0.625,2,0,2,1,41,1681,3,1,2,2,"GB",8,64,1,8.44,0,0,0,1,3,8,2.51466945677532,0
"7302",57,NA,2,7,5,2,1,1,0,"Equal",1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,1,1,75,5625,4,1,3,2,"FI",8,64,1,NA,0,0,0,NA,8,7,0.263402051,0
"7303",53.28,NA,4,7,5,2,4,4,0,"Equal",1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0.625,1,0,1,1,44,1936,4,1,2,2,"IE",6,36,1,NA,0,0,1,NA,7,0,0.159209099744686,0
"7304",68,73.51,2,4,7,-3,3,1,2,"Father more",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,1,54,2916,5,1,1,2,"GB",8,64,0,-5.51000000000001,0,0,0,1,1,8,2.51466945677532,0
"7305",57.21,NA,2,4,6,-2,6,6,0,"Equal",4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,31,961,1,1,NA,2,"EE",6,36,0,NA,0,0,1,NA,2,1,0.0580149333194808,0
"7306",45.13,47.2,3,4,6,-2,4,5,-1,"Mother more",1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,3,0,1,1,53,2809,3,3,3,2,"EE",4,16,1,-2.07,0,0,0,1,8,0,0.0579086059877404,1
